id,job_title,rating,company_name,location,headquarters,size,founded,type_of_ownership,industry,sector,revenue,competitors,hourly,employer_provided,lower_salary,upper_salary,job_location,age,python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,degree,City,State,estimated_revenue,avg_salary
84,Customer Data Scientist/Sales Engineer (Bay,4.3,H2O.Ai,"Mountain View, CA","Mountain View, Ca",201 - 500,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,79000,222000,CA,10.0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,Data Scientist,Other,P,Mountain View,Ca,500000.0,150500.0
85,Research Scientist,1.9,Gns Healthcare,"Cambridge, MA","Cambridge, Ma",51 - 200,2000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),Unknown,0,0,57000,118000,MA,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,M,Cambridge,Ma,500000.0,87500.0
86,Data Scientist,3.3,Peraton,"Chantilly, VA","Herndon, Va",1001 - 5000,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),Unknown,0,0,83000,137000,VA,4.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Data Scientist,Other,Unknown,Chantilly,Va,500000.0,110000.0
87,Data Scientist,4.4,Pactera,"San Jose, CA","Beijing, China",10000+,1995,Company - Private,It Services,Information Technology,$500 million to $1 billion (USD),"Infosys, EPAM, Accenture",0,0,86000,141000,CA,26.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,San Jose,Ca,500000.0,113500.0
88,Data Scientist,3.9,Nurx,"San Francisco, CA","San Francisco, Ca",51 - 200,2016,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),Unknown,0,0,94000,154000,CA,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,San Francisco,Ca,500000.0,124000.0
89,Jr. Business Data Analyst,4.7,Webfx.Com,"Harrisburg, PA","Harrisburg, Pa",201 - 500,1997,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),Unknown,0,0,37000,76000,PA,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Analyst,Jr,Unknown,Harrisburg,Pa,500000.0,56500.0
90,Data Scientist,4.5,Johns Hopkins University Applied Physics Laboratory,"Laurel, MD","Laurel, Md",5001 - 10000,1942,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman",0,0,100000,160000,MD,79.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Laurel,Md,500000.0,130000.0
91,Data Analyst,4.3,Productive Edge,"Chicago, IL","Chicago, Il",51 - 200,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Numerator, Rise Interactive, Salom",0,0,55000,100000,IL,13.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Chicago,Il,500000.0,77500.0
92,Data Engineer,4.0,Excella Consulting,"Arlington, VA","Arlington, Va",201 - 500,2002,Company - Private,Consulting,Business Services,$50 to $100 million (USD),Unknown,0,0,60000,114000,VA,19.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Arlington,Va,500000.0,87000.0
93,Data Analyst,4.4,Gensco,"Tacoma, WA","Tacoma, Wa",501 - 1000,1948,Company - Private,Wholesale,Business Services,$100 to $500 million (USD),Unknown,0,0,39000,68000,WA,73.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Tacoma,Wa,500000.0,53500.0
94,Staff Data Scientist - Technology,3.2,Walmart,"Plano, TX","Bentonville, Ar",10000+,1962,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),"Target, Costco Wholesale, Amazon",0,0,106000,172000,TX,59.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,Other,M,Plano,Tx,500000.0,139000.0
95,Data Scientist,3.8,Logic20/20,"San Jose, CA","Seattle, Wa",201 - 500,2005,Company - Private,Consulting,Business Services,$25 to $50 million (USD),Unknown,0,0,86000,142000,CA,16.0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Other,M,San Jose,Ca,500000.0,114000.0
96,Data Scientist,4.2,Gotrg,"Miami, FL","Miami, Fl",501 - 1000,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Unknown,0,0,64000,107000,FL,13.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,Other,Unknown,Miami,Fl,500000.0,85500.0
97,Data Management Specialist,4.5,Nmr Consulting,"Huntsville, AL","Chantilly, Va",51 - 200,1996,Company - Private,It Services,Information Technology,$25 to $50 million (USD),Unknown,0,0,31000,65000,AL,25.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Management Specialist,Other,Unknown,Huntsville,Al,500000.0,48000.0
99,E-Commerce Data Analyst,3.5,Iseatz,"New Orleans, LA","New Orleans, La",51 - 200,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,34000,62000,LA,22.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,New Orleans,La,500000.0,48000.0
101,Sr. Scientist Ii,3.5,Nektar Therapeutics,"San Francisco, CA","San Francisco, Ca",201 - 500,1990,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Bristol-Myers Squibb, Merck, GlaxoSmithKline",0,0,117000,231000,CA,31.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,M,San Francisco,Ca,500000.0,174000.0
102,Insurance Data Scientist,3.9,Transunion,"Atlanta, GA","Chicago, Il",5001 - 10000,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),Unknown,0,0,64000,106000,GA,53.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Atlanta,Ga,500000.0,85000.0
104,Data Modeler,4.7,It Concepts,"Landover, MD","Vienna, Va",51 - 200,2003,Company - Private,It Services,Information Technology,$10 to $25 million (USD),Unknown,0,0,79000,134000,MD,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Modeler,Other,Unknown,Landover,Md,500000.0,106500.0
105,Data Analyst / Scientist,4.2,Scientific Research Corporation,"Patuxent River, MD","Atlanta, Ga",1001 - 5000,1988,Company - Private,It Services,Information Technology,$100 to $500 million (USD),Unknown,0,0,52000,93000,MD,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Patuxent River,Md,500000.0,72500.0
106,Scientist,3.4,General Dynamics Information Technology,"Suitland, MD","Fairfax, Va",10000+,1996,Subsidiary Or Business Segment,It Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,0,55000,116000,MD,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,M,Suitland,Md,500000.0,85500.0
107,Data Scientist,3.2,Mitre,"McLean, VA","Bedford, Ma",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,72000,123000,VA,63.0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,Data Scientist,Other,Unknown,Mclean,Va,500000.0,97500.0
108,Data Scientist,3.9,The Buffalo Group,"Fort Belvoir, VA","Reston, Va",501 - 1000,2010,Company - Private,It Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",0,0,74000,124000,VA,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Other,Unknown,Fort Belvoir,Va,500000.0,99000.0
109,Data Analyst,3.1,Dentaquest,"Milwaukee, WI","Boston, Ma",1001 - 5000,2001,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),"MCNA Dental Plans, United Concordia, Delta Dental Plans Association",0,0,40000,73000,WI,20.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Milwaukee,Wi,500000.0,56500.0
110,Lead Data Scientist,4.1,Redjack,"Silver Spring, MD","Silver Spring, Md",Jan-50,2007,Company - Private,It Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,102000,164000,MD,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,Unknown,Silver Spring,Md,500000.0,133000.0
112,Data Scientist,3.8,7Park Data,"New York, NY","New York, Ny",51 - 200,2012,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,Unknown,0,0,89000,153000,NY,9.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,Data Scientist,Other,Unknown,New York,Ny,500000.0,121000.0
113,Data Scientist,4.7,Rapid Response Monitoring,"Syracuse, NY","Syracuse, Ny",501 - 1000,1992,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,"COPS Monitoring, National Monitoring Center, Affiliated Monitoring",0,0,61000,110000,NY,29.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Syracuse,Ny,500000.0,85500.0
116,"Data Scientist, Rice University",4.3,Trilogy Ed,"Houston, TX","New York, Ny",1001 - 5000,2015,Subsidiary Or Business Segment,Education Training Services,Education,Unknown / Non-Applicable,"General Assembly, Kaplan University, Ironhack",0,0,65000,110000,TX,6.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Data Scientist,Other,Unknown,Houston,Tx,500000.0,87500.0
117,Senior Data Scientist,4.2,Gallup,"Washington, DC","Washington, Dc",1001 - 5000,1935,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,"Advisory Board, Booz Allen Hamilton, McKinsey & Company",0,0,200000,275000,DC,86.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Washington,Dc,500000.0,237500.0
118,Data Engineer,3.9,Captech,"Charlotte, NC","Richmond, Va",1001 - 5000,1997,Company - Private,It Services,Information Technology,$100 to $500 million (USD),"Accenture, North Highland, Deloitte",0,0,68000,123000,NC,24.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Engineer,Other,M,Charlotte,Nc,500000.0,95500.0
119,Senior Data Scientist,3.3,American Axle & Manufacturing,"Southfield, MI","Detroit, Mi",10000+,1994,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),Unknown,0,0,80000,129000,MI,27.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Data Scientist,Sr,M,Southfield,Mi,500000.0,104500.0
120,Financial Data Analyst,4.7,Centralreach,"Matawan, NJ","Pompano Beach, Fl",201 - 500,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"DataFinch Technologies, Accupoint Software Solution, CodeMetro",0,0,41000,72000,NJ,9.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,Other,Unknown,Matawan,Nj,500000.0,56500.0
122,Senior Data Analyst,4.3,Integrate,"Phoenix, AZ","Phoenix, Az",201 - 500,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),Unknown,0,0,39000,71000,AZ,11.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Analyst,Sr,Unknown,Phoenix,Az,500000.0,55000.0
123,Research Scientist,2.9,Boys Town Hospital,"Omaha, NE","Omaha, Ne",1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Nebraska Medicine, Children's Hospital & Medical Center, Methodist Health System - NE and IA",0,0,38000,85000,NE,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,P,Omaha,Ne,500000.0,61500.0
124,Data Scientist,4.5,Demandbase,"San Francisco, CA","San Francisco, Ca",201 - 500,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",0,0,121000,193000,CA,15.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,San Francisco,Ca,500000.0,157000.0
125,Data Engineer,3.4,Sapphire Digital,"Lyndhurst, NJ","Lyndhurst, Nj",201 - 500,2019,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Zocdoc, Healthgrades",0,0,54000,102000,NJ,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Lyndhurst,Nj,500000.0,78000.0
126,Data Scientist,3.7,Takeda Pharmaceuticals,"Cambridge, MA","Osaka, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,83000,144000,MA,240.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Data Scientist,Other,M,Cambridge,Ma,500000.0,113500.0
127,Data Scientist,4.6,Unknown,"New York, NY","New York, Ny",51 - 200,2009,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Clicktripz, SmarterTravel",0,0,120000,160000,NY,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,New York,Ny,500000.0,140000.0
128,Data Scientist,3.2,Formation,"San Francisco, CA","San Francisco, Ca",51 - 200,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,102000,163000,CA,6.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Data Scientist,Other,M,San Francisco,Ca,500000.0,132500.0
129,Data Engineer,4.0,Autodesk,"San Francisco, CA","San Rafael, Ca",5001 - 10000,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Unknown,0,0,76000,140000,CA,39.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,M,San Francisco,Ca,500000.0,108000.0
130,Ag Data Scientist,4.6,Beck'S Hybrids,"Atlanta, IN","Atlanta, In",501 - 1000,1937,Company - Private,Farm Support Services,Agriculture & Forestry,$50 to $100 million (USD),Unknown,0,0,60000,101000,IN,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Atlanta,In,500000.0,80500.0
131,Data Scientist,2.8,Drfirst,"Rockville, MD","Rockville, Md",201 - 500,2000,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Unknown,0,0,82000,133000,MD,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Rockville,Md,500000.0,107500.0
132,Data Engineer,4.7,Object Partners,"Minneapolis, MN","Minneapolis, Mn",51 - 200,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),"Solution Design Group, Intertech (Minnesota)",0,0,65000,125000,MN,25.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Data Engineer,Other,Unknown,Minneapolis,Mn,500000.0,95000.0
136,Data Scientist Ii,3.0,L.A. Care Health Plan,"Los Angeles, CA","Los Angeles, Ca",1001 - 5000,1997,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Health Net, Kaiser Permanente, Molina Healthcare",0,0,91000,148000,CA,24.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Data Scientist,Other,M,Los Angeles,Ca,500000.0,119500.0
137,Senior Data Engineer,3.2,Red Ventures,"Charlotte, NC","Fort Mill, Sc",1001 - 5000,2000,Company - Private,Advertising & Marketing,Business Services,$1 to $2 billion (USD),"Clearlink, Credit Karma, LendingTree",0,0,95000,173000,NC,21.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,Charlotte,Nc,500000.0,134000.0
138,Data Scientist,4.4,Quick Base,"Cambridge, MA","Cambridge, Ma",201 - 500,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,77000,124000,MA,22.0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,Data Scientist,Other,Unknown,Cambridge,Ma,500000.0,100500.0
139,Data Scientist,3.5,The E.W. Scripps Company,"Cincinnati, OH","Cincinnati, Oh",1001 - 5000,1878,Company - Public,Tv Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),Unknown,0,0,80000,135000,OH,143.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Other,M,Cincinnati,Oh,500000.0,107500.0
140,Data Engineer,4.0,Upside Business Travel,"Washington, DC","Washington, Dc",51 - 200,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,85000,159000,DC,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Washington,Dc,500000.0,122000.0
141,Data Engineer,4.3,Equity Residential,"Chicago, IL","Chicago, Il",1001 - 5000,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),"UDR, AvalonBay Communities, Essex Property Trust",0,0,80000,105000,IL,28.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,Data Engineer,Other,Unknown,Chicago,Il,500000.0,92500.0
142,Data Analyst,2.3,Synagro,"Baltimore, MD","Baltimore, Md",501 - 1000,1986,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),Unknown,0,0,43000,81000,MD,35.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Baltimore,Md,500000.0,62000.0
143,Project Scientist,4.0,Alliance Source Testing,"Alabaster, AL","Decatur, Al",51 - 200,2000,Other Organization,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),Unknown,0,0,29000,50000,AL,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Alabaster,Al,500000.0,39500.0
145,Data Scientist,3.6,Accuride International,"Santa Fe Springs, Los Angeles, CA","Santa Fe Springs, Ca",1001 - 5000,1966,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD),Unknown,0,0,82000,133000,CA,55.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Data Scientist,Other,M,Santa Fe Springs,"Los Angeles, Ca",500000.0,107500.0
146,Data Analytics Manager,3.8,Full Potential Solutions,"Kansas City, MO","Kansas City, Mo",501 - 1000,2017,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,0,26000,55000,MO,4.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist Project Manager,Other,Unknown,Kansas City,Mo,500000.0,40500.0
147,Senior Machine Learning (Ml) Engineer / Data Scientist - Cyber Security Analytics,3.7,Visa Inc.,"Ashburn, VA","Foster City, Ca",10000+,1958,Company - Public,It Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,61000,118000,VA,63.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,Sr,M,Ashburn,Va,500000.0,89500.0
148,Data Scientist,4.4,Maven Wave Partners,"Chicago, IL","Chicago, Il",201 - 500,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),Unknown,0,0,60000,102000,IL,13.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,Other,Unknown,Chicago,Il,500000.0,81000.0
150,Senior Data Scientist,4.0,Novetta,"Herndon, VA","Mc Lean, Va",501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,112000,182000,VA,9.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Data Scientist,Sr,Unknown,Herndon,Va,500000.0,147000.0
152,Data Scientist,3.2,"First Command Financial Services, Inc.","Fort Worth, TX","Fort Worth, Tx",1001 - 5000,1958,Company - Private,Brokerage Services,Finance,$100 to $500 million (USD),"USAA, Navy Federal Credit Union, Raymond James Financial",0,0,64000,106000,TX,63.0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,Data Scientist,Other,Unknown,Fort Worth,Tx,500000.0,85000.0
153,Associate Scientist,2.9,Pharmavite,"Valencia, CA","West Hills, Ca",1001 - 5000,1971,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $2 billion (USD),"The Nature's Bounty Co., Schiff Nutrition International",0,0,51000,112000,CA,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,M,Valencia,Ca,500000.0,81500.0
154,"Scientist 2, Qc Viral Vector",3.8,Biomarin Pharmaceutical,"Novato, CA","San Rafael, Ca",1001 - 5000,1997,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million to $1 billion (USD),"Genentech, Ultragenyx Pharmaceutical, Gilead Sciences",0,0,113000,223000,CA,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,P,Novato,Ca,500000.0,168000.0
156,Machine Learning Engineer,4.3,Stratagem Group,"Aurora, CO","Aurora, Co",Jan-50,2007,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,Unknown,0,0,72000,129000,CO,14.0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,Machine Learning Engineer,Other,Unknown,Aurora,Co,500000.0,100500.0
157,Data Scientist/Ml Engineer,3.4,Pa Consulting,"New York, NY","London, United Kingdom",1001 - 5000,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",0,0,71000,123000,NY,78.0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,Data Scientist,Other,M,New York,Ny,500000.0,97000.0
158,Data Scientist,4.1,Mantech,"Chantilly, VA","Herndon, Va",5001 - 10000,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),Unknown,0,0,64000,106000,VA,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,Other,Unknown,Chantilly,Va,500000.0,85000.0
159,Customer Data Scientist,4.3,H2O.Ai,"Mountain View, CA","Mountain View, Ca",201 - 500,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,118000,189000,CA,10.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,Other,M,Mountain View,Ca,500000.0,153500.0
161,Data Engineer,5.0,Gridiron It,"Tampa, FL","Reston, Va",51 - 200,2017,Company - Private,It Services,Information Technology,Unknown / Non-Applicable,Unknown,0,1,120000,145000,FL,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Tampa,Fl,500000.0,132500.0
162,Data Engineer,4.3,Productive Edge,"Chicago, IL","Chicago, Il",51 - 200,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Numerator, Rise Interactive, Salom",0,0,80000,120000,IL,13.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Chicago,Il,500000.0,100000.0
164,Sr. Data Scientist,3.7,Evolve Vacation Rental,"Denver, CO","Denver, Co",201 - 500,2011,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,Unknown,0,0,80000,130000,CO,10.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Denver,Co,500000.0,105000.0
166,Data Engineer 4 - Contract,4.2,The Church Of Jesus Christ Of Latter-Day Saints,"Riverton, UT","Salt Lake City, Ut",10000+,1992,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,Unknown,0,0,59000,115000,UT,29.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,M,Riverton,Ut,500000.0,87000.0
167,Data Analyst - Asset Management,4.3,Maximus Real Estate Partners,"San Francisco, CA","San Francisco, Ca",51 - 200,2013,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,"Greystar, The Related Companies, Prometheus Real Estate Group",0,0,71000,136000,CA,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,San Francisco,Ca,500000.0,103500.0
168,Senior Research Scientist - Embedded System Development For Devops,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, Pa",501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,Unknown,0,0,81000,167000,PA,37.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,M,Pittsburgh,Pa,500000.0,124000.0
